numero_proceso,expediente,nombre_proceso,tipo_proceso,fecha_apertura,estado,unidad_ejecutora,saf,scraped_at
300-0005-CDI25,EX-2025-105114500-   -APN-DCPYS#SLYT,"Suscripción a las publicaciones periódicas de LA LEY S.A.E. e I., para el año 2026.",Contratación Directa,06/01/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-LPR23,EX-2023-51594088-   -APN-DCPYS#SLYT,Adquisición de sillas y sillones,Licitación Privada,21/06/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-LPR24,EX-2024-38930541-   -APN-DCPYS#SLYT,Servicio de mantenimiento preventivo y correctivo para CUATRO (4) Grupos Electrógenos de la SLYT.,Licitación Privada,19/07/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-LPR25,EX-2025-76436154-   -APN-DCPYS#SLYT,Licencias Oracle,Licitación Privada,23/01/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-LPR26,EX-2026-27398600-   -APN-DCPYS#SLYT,Adquisición de baterías de UPS,Licitación Privada,14/04/2026 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0005-LPU23,EX-2023-107438489-   -APN-DCPYS#SLYT,Servicio de seguridad e higiene,Licitación Pública,20/10/2023 12:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0006-CDI23,EX-2023-95435113-   -APN-DCPYS#SLYT,UNA (1) suscripción a las publicaciones de “El Derecho”,Contratación Directa,25/09/2023 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0006-LPR23,EX-2023-64579399-   -APN-DCPYS#SLYT,Servicio de reconocimiento médico domiciliario y de exámenes médicos preocupacionales o de ingreso,Licitación Privada,28/07/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0006-LPR24,EX-2024-52696515-   -APN-DCPYS#SLYT,Servicio de mantenimiento de los sistemas de detección y extinción de incendios data center SLYT.,Licitación Privada,05/07/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0006-LPR25,EX-2025-88775569-   -APN-DCPYS#SLYT,Servicio de licencias de soporte técnico y mantenimiento de equipamiento Dell,Licitación Privada,01/12/2025 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0006-LPR26,EX-2025-99538181-   -APN-DCPYS#SLYT,Servicio de soporte técnico para 2 centrales AstervoIP PBX-IP y 1 central teléfonica Asterix 13 Free,Licitación Privada,08/06/2026 11:00 Hrs.,En Apertura,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0007-CDI23,EX-2023-98907363-   -APN-DCPYS#SLYT,Suscripción a los servicios on line y papel de la editorial ERREIUS de ERREPAR SA para el año 2024.,Contratación Directa,05/10/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0007-CDI24,EX-2024-107544968-   -APN-DCPYS#SLYT,Suscripción a las publicaciones periódicas de LA LEY S.A.E. e I. para el año 2025.,Contratación Directa,13/11/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0007-CDI25,EX-2025-86512447-   -APN-DCPYS#SLYT,Suscripción a ERREIUS de la editorial ERREPAR S.A. Cs. Económicas.,Contratación Directa,08/05/2026 10:00 Hrs.,En Apertura,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0007-LPR23,EX-2023-68500408-   -APN-DCPYS#SLYT,Adquisición de materiales gráficos institucionales con destino al NIC.,Licitación Privada,11/08/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0007-LPR24,EX-2024-69727038-   -APN-DCPYS#SLYT,"Servicio de mantenimiento integral, predictivo, preventivo y correctivo de un ascensor de la DNRO.",Licitación Privada,16/08/2024 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0007-LPR25,EX-2025-92950906-   -APN-DCPYS#SLYT,Adquisición de útiles de oficina.,Licitación Privada,24/10/2025 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0008-CDI23,EX-2023-100978069-   -APN-DCPYS#SLYT,Suscripción a las publicaciones periódicas de LA LEY S.A.E. e I. para el año 2024.,Contratación Directa,04/10/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0008-LPR23,EX-2023-71985071-   -APN-DCPYS#SLYT,Adquisición de útiles de oficina,Licitación Privada,11/08/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0008-LPR24,EX-2024-23292435-   -APN-DCPYS#SLYT,Servicio de licencias para equipamiento DELL,Licitación Privada,15/10/2024 10:00 Hrs.,Adjudicado con doc. contractuales autorizados,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0008-LPR25,EX-2025-93714263-   -APN-DCPYS#SLYT,Servicio de mantenimiento predictivo preventivo y correctivo para equipos de aire acondicionado,Licitación Privada,26/01/2026 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0009-LPR23,EX-2023-73738629-   -APN-DCPYS#SLYT,Adquisición de resmas de papel,Licitación Privada,20/09/2023 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0009-LPR24,EX-2024-74638055-   -APN-DCPYS#SLYT,Servicio de mantenimiento preventivo y correctivo de los sistemas de detección de incendio  Suipacha,Licitación Privada,04/09/2024 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0009-LPR25,EX-2025-94219128-   -APN-DCPYS#SLYT,Servicio de mantenimiento preventivo y correctivo para SIETE (7) equipos de UPS.,Licitación Privada,12/11/2025 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0010-LPR23,EX-2023-75026729-   -APN-DCPYS#SLYT,"Servicio para equipos UPS, adquisición y provisión de baterías",Licitación Privada,31/08/2023 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0010-LPR25,EX-2025-99538181-   -APN-DCPYS#SLYT,Servicio de soporte técnico para 2 centrales AstervoIP PBX-IP y 1 central teléfonica Asterix 13 Free,Licitación Privada,30/01/2026 11:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0011-LPR25,EX-2025-103890244-   -APN-DCPYS#SLYT,"Servicio de mantenimiento integral, predictivo, preventivo y correctivo de CUATRO (4) ascensores.",Licitación Privada,19/12/2025 12:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0012-LPR22,EX-2022-124980672-   -APN-DCPYS#SLYT,Oracle,Licitación Privada,05/01/2023 10:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0012-LPR23,EX-2023-128989684-   -APN-DCPYS#SLYT,Servicio de mantenimiento preventivo y recarga de matafuegos existentes en las sedes Suipacha y Camp,Licitación Privada,15/12/2023 11:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0012-LPR25,EX-2025-105776333-   -APN-DCPYS#SLYT,Contratación del servicio de soporte técnico y actualización de licencia ManageEngine ADAudit Plus.,Licitación Privada,28/01/2026 11:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0013-LPR22,EX-2022-134560831-   -APN-DCPYS#SLYT,UN (1) Servicio de emergencias médicas.,Licitación Privada,20/01/2023 10:00 Hrs.,Fracasado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0013-LPR25,EX-2025-134984690-   -APN-DCPYS#SLYT,Adquisición de indumentaria y calzado,Licitación Privada,20/02/2026 10:00 Hrs.,Adjudicado,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0021-LPU22,EX-2022-129678391-   -APN-DCPYS#SLYT,Software BI,Licitación Pública,04/05/2023 11:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
300-0022-LPU22,EX-2022-123097597-   -APN-DCPYS#SLYT,FORTISIEM SEGUNDO LLAMADO,Licitación Pública,10/02/2023 10:00 Hrs.,Dejado Sin Efecto,300/000 - Dirección General de Administración - SECLyT,338 - Secretaria Legal y Técnica,2026-07-04T12:30:28.560308
457-0001-CDI23,EX-2023-06720774-   -APN-DTAMYCP#JGM,CONTRATACIÓN DE LA FIRMA IBOPE SA,Contratación Directa,31/01/2023 16:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0001-LPR23,EX-2023-85238138-   -APN-DTAMYCP#JGM,ADQUISICIÓN DE UN SOFTWARE DE ANTIVIRUS,Licitación Privada,09/08/2023 16:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0001-LPU22,EX-2022-134906779-   -APN-DTAMYCP#JGM,ADQUISICIÓN DE EQUIPAMIENTO INFORMÁTICO DE SEGURIDAD / ACTUALIZACIÓN DEL PARQUE INFORMÁTICO,Licitación Pública,06/01/2023 16:00 Hrs.,Disponible Para Adjudicar,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0002-CDI23,EX-2023-25889274-   -APN-DTAMYCP#JGM,SERVICIO DE IMPRENTA,Contratación Directa,31/03/2023 16:00 Hrs.,Dejado Sin Efecto,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0002-LPR23,EX-2023-90486881-   -APN-DTAMYCP#JGM,CONTRATACIÓN DE LA HERRAMIENTA DE GOOGLE ANALYTICS 360 –GA4,Licitación Privada,28/08/2023 16:30 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0003-CDI23,EX-2023-36342665-   -APN-DTAMYCP#JGM,CONTRATACION DE LA FIRMA LA LEY  S.A.E. e I.,Contratación Directa,12/04/2023 16:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0004-CDI23,EX-2023-48106156-   -APN-DTAMYCP#JGM,CONVENIO INTERADMINISTRATIVO CON NACION SEGUROS,Contratación Directa,05/05/2023 17:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0004-LPR22,EX-2022-133917639-   -APN-DTAMYCP#JGM,CONTRATACIÓN DE SERVICIOS PROFESIONALES PARA EL MANTENIMIENTO DEL SARHA,Licitación Privada,05/01/2023 16:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0005-CDI23,EX-2023-82866379-   -APN-DTAMYCP#JGM,CONVENIO INTERADMINISTRATIVO CON CONTENIDOS PUBLICOS S.E.,Contratación Directa,04/08/2023 15:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0006-CDI23,EX-2023-86887857-   -APN-DTAMYCP#JGM,"CONTRATACIÓN DE SERVICIO DE CATERING CON CRITERIOS SOSTENIBLES, PARA EL PLENARIO DEL CONSEJO FEDERAL",Contratación Directa,10/08/2023 17:00 Hrs.,Dejado Sin Efecto,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0007-CDI23,EX-2023-93575998-   -APN-DTAMYCP#JGM,CONTRATACIÓN DE LA FIRMA COMSCORE ARGENTINA SOCIEDAD ANÓNIMA.,Contratación Directa,18/08/2023 15:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
457-0008-CDI23,EX-2023-108488240-   -APN-DTAMYCP#JGM,Contratación de la firma EJES S.A.,Contratación Directa,19/09/2023 16:00 Hrs.,Adjudicado,457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES,347 - Secretaría de Medios y Comunicación Pública,2026-07-04T12:30:50.809348
503-0001-CDI23,EX-2023-15255699-   -APN-SCYP,Suscripción al sistema de información legal ERREIUS.,Contratación Directa,13/03/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0001-LPR23,EX-2023-23099637-   -APN-CCPYS#SCYP,Servicio de Monitoreo de Medios Nacionales.,Licitación Privada,05/04/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0001-LPR25,EX-2025-73343930-   -APN-DCCPYS#SCYM,Servicio de Monitoreo de Medios Nacionales,Licitación Privada,17/11/2025 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0001-LPU22,EX-2022-89607394-   -APN-CCPYS#SCYP,Servicio seguimiento de la actividad presidencial o de interés presidencial,Licitación Pública,27/02/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0002-CDI23,EX-2023-20493481-   -APN-SCYP,Convenio Interadministrativo Visa Flota - Banco Nación,Contratación Directa,24/05/2023 12:00 Hrs.,Disponible Para Adjudicar,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0002-LPR23,EX-2023-48964748-   -APN-SCYP,Adquisición de CATORCE (14) Licencias Adobe Creative Cloud For Teams,Licitación Privada,28/09/2023 12:00 Hrs.,Fracasado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0002-LPU22,EX-2022-89609971-   -APN-CCPYS#SCYP,Servicio de Realización de Eventos y Producción Integral para las actividades presidenciales.,Licitación Pública,21/07/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0003-CDI23,EX-2023-43425363-   -APN-SCYP,Adquisición de CINCO (5) televisores LED para la SECRETARÍA DE COMUNICACIÓN Y PRENSA,Contratación Directa,22/05/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0003-LPU25,EX-2025-15909384-   -APN-SCYM,Serv. integral de seg y com de act presidenciales o de interés presidencias y Gab Nac.,Licitación Pública,21/04/2025 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0004-CDI23,EX-2023-52295616-   -APN-SCYP,Convenio Interadministrativo de Producción Audiovisual entre Télam S.E. y la SCYP,Contratación Directa,17/05/2023 12:00 Hrs.,Disponible Para Adjudicar,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0004-CDI25,EX-2025-57044748-   -APN-SCYM,Servicio de exámenes preocupacionales físicos y psicológicos para el personal,Contratación Directa,16/09/2025 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0004-LPR23,EX-2023-66046712-   -APN-SCYP,"Servicio de reconocimiento médico domiciliario, exámenes periódicos anuales y preocupacionales",Licitación Privada,03/07/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0004-LPU25,EX-2025-71480904-   -APN-DCCPYS#SCYM,"Servicio integral para la organización, realización y producción de eventos.",Licitación Pública,29/07/2025 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0005-CDI23,EX-2023-54888014-   -APN-DGA#SCYP,Convenio Interadministrativo por el servicio de Creatividad Publicitaria entre Télam S.E. y la SCYP.,Contratación Directa,23/05/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0006-CDI23,EX-2023-59389098-   -APN-CCPYS#SCYP,Convenio Interadministrativo de Planificación y Ejecución entre Télam S.E. y la SCYP,Contratación Directa,12/06/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0007-CDI23,EX-2023-62656292-   -APN-SCYP,Convenio Interadministrativo entre ARSAT y la Secretaría de Comunicación y Prensa,Contratación Directa,17/07/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0008-CDI23,EX-2023-68443686-   -APN-SCYP,Convenio Interadministrativo de Comunicación Digital entre Télam S.E. y la SCYP,Contratación Directa,23/06/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0008-LPU25,EX-2025-87073152-   -APN-DCCPYS#SCYM,Servicio para la provisión de herramientas de comunicación directa y seguimiento.,Licitación Pública,11/11/2025 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0009-CDI22,EX-2022-140285838-   -APN-CCPYS#SCYP,Convenio interadministrativo entre OPTAR S.A. y la SECRETARÍA DE COMUNICACIÓN Y PRENSA,Contratación Directa,27/01/2023 11:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0009-CDI23,EX-2023-71477794-   -APN-CCPYS#SCYP,Convenio Interadministrativo de Comunicación Directa entre Télam S.E. y la SCYP,Contratación Directa,07/07/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0009-LPU25,EX-2025-103647676-   -APN-DCCPYS#SCYM,Adquisición de Computadoras de escritorio Tipo “Todo En Uno” (All In One),Licitación Pública,20/11/2025 12:00 Hrs.,Dejado Sin Efecto,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0010-CDI23,EX-2023-79289989-   -APN-DGA#SCYP,Adquisición de insumos de oficina,Contratación Directa,08/09/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0011-CDI23,EX-2023-91087895-   -APN-SCYP,Convenio Interadministrativo entre la SCYP y OPTAR S.A.,Contratación Directa,24/08/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
503-0012-CDI23,EX-2023-110433808-   -APN-CCPYS#SCYP,Convenio Interadministrativo entre Nación Seguros S.A. y la SCYP,Contratación Directa,11/10/2023 12:00 Hrs.,Adjudicado,"503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS, CONTRATACIONES, PATRIMONIO Y SUMINISTROS",368 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS DE LA PRESIDENCIA DE LA NACIÓN,2026-07-04T12:30:57.294536
